year	paper-Name	journal	author-name
2014	Understanding the Limiting Factors of Topic Modeling via Posterior Contraction Analysis	ICML (Machine Learning)	XuanLong Nguyen
2014	Understanding the Limiting Factors of Topic Modeling via Posterior Contraction Analysis	ICML (Machine Learning)	Qiaozhu Mei
2014	Understanding the Limiting Factors of Topic Modeling via Posterior Contraction Analysis	ICML (Machine Learning)	Ming Zhang
2013	Fast Semidifferential-based Submodular Function Optimization	ICML (Machine Learning)	Rishabh Iyer
2013	Fast Semidifferential-based Submodular Function Optimization	ICML (Machine Learning)	Stefanie Jegelka
2013	Fast Semidifferential-based Submodular Function Optimization	ICML (Machine Learning)	Jeff Bilmes
2013	Vanishing Component Analysis	ICML (Machine Learning)	Roi Livni
2013	Vanishing Component Analysis	ICML (Machine Learning)	David Lehavi
2013	Vanishing Component Analysis	ICML (Machine Learning)	Sagi Schein
2013	Vanishing Component Analysis	ICML (Machine Learning)	Hila Nachlieli
2013	Vanishing Component Analysis	ICML (Machine Learning)	Shai Shalev Shwartz
2013	Vanishing Component Analysis	ICML (Machine Learning)	Amir Globerson
2012	Bayesian Posterior Sampling via Stochastic Gradient Fisher Scoring	ICML (Machine Learning)	Sungjin Ahn
2012	Bayesian Posterior Sampling via Stochastic Gradient Fisher Scoring	ICML (Machine Learning)	Anoop Korattikara
2012	Bayesian Posterior Sampling via Stochastic Gradient Fisher Scoring	ICML (Machine Learning)	Max Welling
2011	Computational Rationalization: The Inverse Equilibrium Problem	ICML (Machine Learning)	Kevin Waugh
2011	Computational Rationalization: The Inverse Equilibrium Problem	ICML (Machine Learning)	Brian Ziebart
2011	Computational Rationalization: The Inverse Equilibrium Problem	ICML (Machine Learning)	Drew Bagnell
2010	Hilbert Space Embeddings of Hidden Markov Models	ICML (Machine Learning)	Le Song
2010	Hilbert Space Embeddings of Hidden Markov Models	ICML (Machine Learning)	Byron Boots
2010	Hilbert Space Embeddings of Hidden Markov Models	ICML (Machine Learning)	Sajid M. Siddiqi
2010	Hilbert Space Embeddings of Hidden Markov Models	ICML (Machine Learning)	Geoffrey Gordon
2010	Hilbert Space Embeddings of Hidden Markov Models	ICML (Machine Learning)	Alex Smola
2009	Structure preserving embedding	ICML (Machine Learning)	Blake Shaw & Tony Jebara
2008	SVM Optimization: Inverse Dependence on Training Set Size	ICML (Machine Learning)	Shai Shalev-Shwartz & Nathan Srebro
2007	Information-theoretic metric learning	ICML (Machine Learning)	Jason V. Davis
2007	Information-theoretic metric learning	ICML (Machine Learning)	Brian Kulis
2007	Information-theoretic metric learning	ICML (Machine Learning)	Prateek Jain
2007	Information-theoretic metric learning	ICML (Machine Learning)	Suvrit Sra
2007	Information-theoretic metric learning	ICML (Machine Learning)	Inderjit S. Dhillon
2006	Trading convexity for scalability	ICML (Machine Learning)	Ronan Collobert
2006	Trading convexity for scalability	ICML (Machine Learning)	Fabian Sinz
2006	Trading convexity for scalability	ICML (Machine Learning)	Jason Weston
2006	Trading convexity for scalability	ICML (Machine Learning)	Léon Bottou
2005	A support vector method for multivariate performance measures	ICML (Machine Learning)	Thorsten Joachims
1999	Least-Squares Temporal Difference Learning	ICML (Machine Learning)	Justin A. Boyan
2021	ATVHunter: Reliable Version Detection of Third-Party Libraries for Vulnerability Identification in Android Apps	ICSE (Software Engineering)	Xian Zhan
2021	ATVHunter: Reliable Version Detection of Third-Party Libraries for Vulnerability Identification in Android Apps	ICSE (Software Engineering)	Lingling Fan
2021	ATVHunter: Reliable Version Detection of Third-Party Libraries for Vulnerability Identification in Android Apps	ICSE (Software Engineering)	Sen Chen
2021	ATVHunter: Reliable Version Detection of Third-Party Libraries for Vulnerability Identification in Android Apps	ICSE (Software Engineering)	Feng Wu
2021	ATVHunter: Reliable Version Detection of Third-Party Libraries for Vulnerability Identification in Android Apps	ICSE (Software Engineering)	Tianming Liu
2021	ATVHunter: Reliable Version Detection of Third-Party Libraries for Vulnerability Identification in Android Apps	ICSE (Software Engineering)	Xiapu Luo
2021	ATVHunter: Reliable Version Detection of Third-Party Libraries for Vulnerability Identification in Android Apps	ICSE (Software Engineering)	Yang Liu
2021	Automated Query Reformulation for Efficient Search Based on Query Logs from Stack Overflow	ICSE (Software Engineering)	Kaibo Cao
2021	Automated Query Reformulation for Efficient Search Based on Query Logs from Stack Overflow	ICSE (Software Engineering)	Chunyang Chen
2021	Automated Query Reformulation for Efficient Search Based on Query Logs from Stack Overflow	ICSE (Software Engineering)	Sebastian Baltes
2021	Automated Query Reformulation for Efficient Search Based on Query Logs from Stack Overflow	ICSE (Software Engineering)	Christoph Treude
2021	Automated Query Reformulation for Efficient Search Based on Query Logs from Stack Overflow	ICSE (Software Engineering)	Xiang Chen
2021	CodeShovel: Constructing Method-Level Source Code Histories	ICSE (Software Engineering)	Felix Grund
2021	CodeShovel: Constructing Method-Level Source Code Histories	ICSE (Software Engineering)	Shaiful Alam Chowdhury
2021	CodeShovel: Constructing Method-Level Source Code Histories	ICSE (Software Engineering)	Nick Bradley
2021	CodeShovel: Constructing Method-Level Source Code Histories	ICSE (Software Engineering)	Braxton Hall
2021	CodeShovel: Constructing Method-Level Source Code Histories	ICSE (Software Engineering)	Reid Holmes
2021	Hero: On the Chaos When PATH Meets Modules	ICSE (Software Engineering)	Ying Wang
2021	Hero: On the Chaos When PATH Meets Modules	ICSE (Software Engineering)	Liang Qiao
2021	Hero: On the Chaos When PATH Meets Modules	ICSE (Software Engineering)	Chang Xu
2021	Hero: On the Chaos When PATH Meets Modules	ICSE (Software Engineering)	Yepang Liu
2021	Hero: On the Chaos When PATH Meets Modules	ICSE (Software Engineering)	Shing-Chi Cheung
2021	Hero: On the Chaos When PATH Meets Modules	ICSE (Software Engineering)	Na Meng
2021	Hero: On the Chaos When PATH Meets Modules	ICSE (Software Engineering)	Hai Yu
2021	Hero: On the Chaos When PATH Meets Modules	ICSE (Software Engineering)	Zhiliang Zhu
2021	How Was Your Weekend? Software Development Teams Working From Home During COVID-19	ICSE (Software Engineering)	Courtney Miller
2021	How Was Your Weekend? Software Development Teams Working From Home During COVID-19	ICSE (Software Engineering)	Paige Rodeghero
2021	How Was Your Weekend? Software Development Teams Working From Home During COVID-19	ICSE (Software Engineering)	Margaret-Anne Storey
2021	How Was Your Weekend? Software Development Teams Working From Home During COVID-19	ICSE (Software Engineering)	Denae Ford
2021	How Was Your Weekend? Software Development Teams Working From Home During COVID-19	ICSE (Software Engineering)	Thomas Zimmermann
2021	Improving Fault Localization by Integrating Value and Predicate Based Causal Inference Techniques	ICSE (Software Engineering)	Yigit Kucuk
2021	Improving Fault Localization by Integrating Value and Predicate Based Causal Inference Techniques	ICSE (Software Engineering)	Tim A. D. Henderson
2021	Improving Fault Localization by Integrating Value and Predicate Based Causal Inference Techniques	ICSE (Software Engineering)	Andy Podgurski
2021	Interface Compliance of Inline Assembly: Automatically Check, Patch and Refine	ICSE (Software Engineering)	Frédéric Recoules
2021	Interface Compliance of Inline Assembly: Automatically Check, Patch and Refine	ICSE (Software Engineering)	Sébastien Bardin
2021	Interface Compliance of Inline Assembly: Automatically Check, Patch and Refine	ICSE (Software Engineering)	Richard Bonichon
2021	Interface Compliance of Inline Assembly: Automatically Check, Patch and Refine	ICSE (Software Engineering)	Matthieu Lemerre
2021	Interface Compliance of Inline Assembly: Automatically Check, Patch and Refine	ICSE (Software Engineering)	Laurent Mounier
2021	Interface Compliance of Inline Assembly: Automatically Check, Patch and Refine	ICSE (Software Engineering)	Marie-Laure Potet
2021	JEST: N+1-version Differential Testing of Both JavaScript Engines and Specification	ICSE (Software Engineering)	Jihyeok Park
2021	JEST: N+1-version Differential Testing of Both JavaScript Engines and Specification	ICSE (Software Engineering)	Seungmin An
2021	JEST: N+1-version Differential Testing of Both JavaScript Engines and Specification	ICSE (Software Engineering)	Dongjun Youn
2021	JEST: N+1-version Differential Testing of Both JavaScript Engines and Specification	ICSE (Software Engineering)	Gyeongwon Kim
2021	JEST: N+1-version Differential Testing of Both JavaScript Engines and Specification	ICSE (Software Engineering)	Sukyoung Ryu
2021	Program Comprehension and Code Complexity Metrics: An fMRI Study	ICSE (Software Engineering)	Norman Peitek
2021	Program Comprehension and Code Complexity Metrics: An fMRI Study	ICSE (Software Engineering)	Sven Apel
2021	Program Comprehension and Code Complexity Metrics: An fMRI Study	ICSE (Software Engineering)	Chris Parnin
2021	Program Comprehension and Code Complexity Metrics: An fMRI Study	ICSE (Software Engineering)	André Brechmann
2021	Program Comprehension and Code Complexity Metrics: An fMRI Study	ICSE (Software Engineering)	Janet Siegmund
2021	Synthesizing Object State Transformers for Dynamic Software Updates	ICSE (Software Engineering)	Zelin Zhao
2021	Synthesizing Object State Transformers for Dynamic Software Updates	ICSE (Software Engineering)	Yanyan Jiang
2021	Synthesizing Object State Transformers for Dynamic Software Updates	ICSE (Software Engineering)	Chang Xu
2021	Synthesizing Object State Transformers for Dynamic Software Updates	ICSE (Software Engineering)	Tianxiao Gu
2021	Synthesizing Object State Transformers for Dynamic Software Updates	ICSE (Software Engineering)	Xiaoxing Ma
2021	Traceability Transformed: Generating more Accurate Links with Pre-Trained BERT Models	ICSE (Software Engineering)	Jinfeng Lin
2021	Traceability Transformed: Generating more Accurate Links with Pre-Trained BERT Models	ICSE (Software Engineering)	Yalin Liu
2021	Traceability Transformed: Generating more Accurate Links with Pre-Trained BERT Models	ICSE (Software Engineering)	Qingkai Zeng
2021	Traceability Transformed: Generating more Accurate Links with Pre-Trained BERT Models	ICSE (Software Engineering)	Meng Jiang
2021	Traceability Transformed: Generating more Accurate Links with Pre-Trained BERT Models	ICSE (Software Engineering)	Jane Cleland-Huang
2021	What Makes a Great Maintainer of Open Source Projects?	ICSE (Software Engineering)	Edson Dias
2021	What Makes a Great Maintainer of Open Source Projects?	ICSE (Software Engineering)	Paulo Meirelles
2021	What Makes a Great Maintainer of Open Source Projects?	ICSE (Software Engineering)	Fernando Castor
2021	What Makes a Great Maintainer of Open Source Projects?	ICSE (Software Engineering)	Igor Steinmacher
2021	What Makes a Great Maintainer of Open Source Projects?	ICSE (Software Engineering)	Igor Wiese
2021	What Makes a Great Maintainer of Open Source Projects?	ICSE (Software Engineering)	Gustavo Pinto
2021	Why don't Developers Detect Improper Input Validation?'; DROP TABLE Papers; -	ICSE (Software Engineering)	Larissa Braz
2021	Why don't Developers Detect Improper Input Validation?'; DROP TABLE Papers; -	ICSE (Software Engineering)	Enrico Fregnan
2021	Why don't Developers Detect Improper Input Validation?'; DROP TABLE Papers; -	ICSE (Software Engineering)	Gül Calikli
2021	Why don't Developers Detect Improper Input Validation?'; DROP TABLE Papers; -	ICSE (Software Engineering)	Alberto Bacchelli
2020	A Machine Learning Approach for Vulnerability Curation	ICSE (Software Engineering)	Chen Yang
2020	A Machine Learning Approach for Vulnerability Curation	ICSE (Software Engineering)	Andrew Santosa
2020	A Machine Learning Approach for Vulnerability Curation	ICSE (Software Engineering)	Ang Ming Yi
2020	A Machine Learning Approach for Vulnerability Curation	ICSE (Software Engineering)	Abishek Sharma
2020	A Machine Learning Approach for Vulnerability Curation	ICSE (Software Engineering)	Asankhaya Sharma
2020	A Machine Learning Approach for Vulnerability Curation	ICSE (Software Engineering)	David Lo
2020	Traceability Support for Multi-Lingual Software Projects	ICSE (Software Engineering)	Yalin Liu
2020	Traceability Support for Multi-Lingual Software Projects	ICSE (Software Engineering)	Jinfeng Lin
2020	Traceability Support for Multi-Lingual Software Projects	ICSE (Software Engineering)	Jane Cleland-Huang
2020	Ethical Mining - A Case Study on MSR Mining Challenges	ICSE (Software Engineering)	Nicolas Gold & Jens Krinke
2020	White Box Fairness Testing through Adversarial Sampling	ICSE (Software Engineering)	Peixin Zhang
2020	White Box Fairness Testing through Adversarial Sampling	ICSE (Software Engineering)	Jingyi Wang
2020	White Box Fairness Testing through Adversarial Sampling	ICSE (Software Engineering)	Jun Sun
2020	White Box Fairness Testing through Adversarial Sampling	ICSE (Software Engineering)	Guoliang Dong
2020	White Box Fairness Testing through Adversarial Sampling	ICSE (Software Engineering)	Xinyu Wang
2020	White Box Fairness Testing through Adversarial Sampling	ICSE (Software Engineering)	Xingen Wang
2020	White Box Fairness Testing through Adversarial Sampling	ICSE (Software Engineering)	Jin Song Dong
2020	White Box Fairness Testing through Adversarial Sampling	ICSE (Software Engineering)	Dai Ting
2020	An Empirical Study on Program Failures of Deep Learning Jobs	ICSE (Software Engineering)	Ru Zhang
2020	An Empirical Study on Program Failures of Deep Learning Jobs	ICSE (Software Engineering)	Wencong Xiao
2020	An Empirical Study on Program Failures of Deep Learning Jobs	ICSE (Software Engineering)	Hongyu Zhang
2020	An Empirical Study on Program Failures of Deep Learning Jobs	ICSE (Software Engineering)	Yu Liu
2020	An Empirical Study on Program Failures of Deep Learning Jobs	ICSE (Software Engineering)	Haoxiang Lin
2020	An Empirical Study on Program Failures of Deep Learning Jobs	ICSE (Software Engineering)	Mao Yang
2020	Towards the Use of the Readily Available Tests from the Release Pipeline as Performance Tests. Are we There Yet?	ICSE (Software Engineering)	Zishuo Ding
2020	Towards the Use of the Readily Available Tests from the Release Pipeline as Performance Tests. Are we There Yet?	ICSE (Software Engineering)	Jinfu Chen
